reservation_id,user_id,user_total_bookings,user_cancelled_bookings,user_recent_bookings_30d,loyalty_level,loyalty_points,date_reservation,seance_date_heure,days_until_seance,booking_lead_hours,seance_hour,seance_weekday,is_weekend,prix_base,langue,film_genre,seat_number,is_premium_seat,statut,cancellation_target
704,60,6,0,1,BRONZE,170,2026-03-09T08:00:00,2026-03-15T11:00:00,6,147,11,6,1,27.54,FR,Drama,8,1,PENDING,0
705,60,7,0,2,BRONZE,170,2026-03-04T20:00:00,2026-03-06T13:00:00,2,41,13,4,0,21.83,VO,Animation,23,0,CONFIRMED,0
706,60,8,1,6,BRONZE,170,2025-12-01T21:00:00,2025-12-06T18:00:00,5,117,18,5,1,24.28,FR,Drama,34,0,CANCELLED,1
707,60,9,2,3,BRONZE,170,2026-04-01T08:00:00,2026-04-13T18:00:00,12,298,18,0,0,26.55,AR,Action,64,0,CANCELLED,1
708,60,10,2,9,BRONZE,170,2025-11-07T10:00:00,2025-11-08T11:00:00,1,25,11,5,1,25.29,FR,Sci-Fi,116,0,CONFIRMED,0
709,60,11,2,7,BRONZE,170,2025-12-14T19:00:00,2025-12-24T08:00:00,10,229,8,2,0,20.08,AR,Romance,9,1,CONFIRMED,0
710,60,12,2,11,BRONZE,170,2025-10-24T19:00:00,2025-10-27T15:00:00,3,68,15,0,0,23.34,VO,Drama,88,0,CONFIRMED,0
711,60,13,2,12,BRONZE,170,2025-11-05T08:00:00,2025-11-13T09:00:00,8,193,9,3,0,22.69,VO,Action,59,0,CONFIRMED,0
712,60,14,2,4,BRONZE,170,2026-02-27T05:00:00,2026-03-11T06:00:00,12,289,6,2,0,12.79,FR,Comedy,90,0,CONFIRMED,0
713,60,15,3,14,BRONZE,170,2025-10-24T23:00:00,2025-11-04T14:00:00,11,255,14,1,0,13.7,EN,Sci-Fi,18,0,CANCELLED,1
714,60,16,3,2,BRONZE,170,2026-04-12T16:00:00,2026-04-18T00:00:00,6,128,0,5,1,21.78,FR,Animation,40,0,PENDING,0
715,60,17,4,9,BRONZE,170,2025-12-25T10:00:00,2025-12-26T10:00:00,1,24,10,4,0,18.79,FR,Sci-Fi,52,0,CANCELLED,1
716,61,1,0,0,SILVER,394,2025-12-03T06:00:00,2025-12-19T07:00:00,16,385,7,4,0,23.59,VO,Action,19,0,CONFIRMED,0
717,61,2,0,1,SILVER,394,2025-11-12T09:00:00,2025-11-17T19:00:00,5,130,19,0,0,26.03,FR,Comedy,7,1,PENDING,0
718,61,3,0,0,SILVER,394,2026-03-25T20:00:00,2026-04-08T02:00:00,14,318,2,2,0,15.41,EN,Romance,14,0,CONFIRMED,0
719,61,4,0,3,SILVER,394,2025-11-13T03:00:00,2025-11-14T17:00:00,1,38,17,4,0,28.09,FR,Romance,95,0,CONFIRMED,0
720,61,5,1,4,SILVER,394,2025-10-25T16:00:00,2025-11-06T13:00:00,12,285,13,3,0,14.75,AR,Romance,98,0,CANCELLED,1
721,61,6,1,1,SILVER,394,2026-03-06T00:00:00,2026-03-07T14:00:00,1,38,14,5,1,14.41,FR,Drama,90,0,CONFIRMED,0
722,61,7,1,2,SILVER,394,2026-02-15T16:00:00,2026-02-16T18:00:00,1,26,18,0,0,14.67,AR,Sci-Fi,49,0,CONFIRMED,0
723,61,8,1,4,SILVER,394,2025-12-16T08:00:00,2025-12-16T17:00:00,0,9,17,1,0,12.14,VO,Sci-Fi,76,0,CONFIRMED,0
724,61,9,1,5,SILVER,394,2025-12-19T06:00:00,2025-12-23T21:00:00,4,111,21,1,0,14.86,FR,Horror,31,0,CONFIRMED,0
725,61,10,1,1,SILVER,394,2026-04-10T05:00:00,2026-04-25T18:00:00,15,373,18,5,1,22.0,VO,Sci-Fi,101,0,CONFIRMED,0
726,61,11,1,9,SILVER,394,2025-11-28T03:00:00,2025-12-02T11:00:00,4,104,11,1,0,14.35,EN,Action,47,0,PENDING,0
727,61,12,2,10,SILVER,394,2025-12-11T03:00:00,2025-12-21T06:00:00,10,243,6,6,1,27.41,EN,Comedy,25,0,CANCELLED,1
728,61,13,2,4,SILVER,394,2026-03-11T19:00:00,2026-03-22T15:00:00,11,260,15,6,1,15.53,EN,Action,83,0,CONFIRMED,0
729,61,14,3,5,SILVER,394,2026-02-14T00:00:00,2026-02-27T09:00:00,13,321,9,4,0,28.1,AR,Action,95,0,CANCELLED,1
730,61,15,4,13,SILVER,394,2025-12-03T05:00:00,2025-12-06T19:00:00,3,86,19,5,1,27.71,EN,Action,115,0,CANCELLED,1
731,61,16,4,12,SILVER,394,2025-12-26T16:00:00,2026-01-08T06:00:00,13,302,6,3,0,18.52,FR,Sci-Fi,42,0,CONFIRMED,0
732,61,17,5,6,SILVER,394,2026-02-20T07:00:00,2026-02-25T14:00:00,5,127,14,2,0,26.75,AR,Drama,29,0,CANCELLED,1
733,61,18,6,17,SILVER,394,2025-11-20T19:00:00,2025-11-22T04:00:00,2,33,4,5,1,29.81,FR,Thriller,59,0,CANCELLED,1
734,62,1,1,0,BRONZE,69,2026-02-09T04:00:00,2026-02-16T13:00:00,7,177,13,0,0,14.54,EN,Action,18,0,CANCELLED,1
735,62,2,2,1,BRONZE,69,2025-12-20T20:00:00,2025-12-30T00:00:00,10,220,0,1,0,15.42,FR,Thriller,78,0,CANCELLED,1
736,62,3,2,2,BRONZE,69,2025-11-07T05:00:00,2025-11-19T18:00:00,12,301,18,2,0,31.4,AR,Action,110,0,PENDING,0
737,62,4,2,1,BRONZE,69,2026-02-22T16:00:00,2026-03-05T00:00:00,11,248,0,3,0,28.74,FR,Sci-Fi,95,0,CONFIRMED,0
738,62,5,2,3,BRONZE,69,2025-12-28T16:00:00,2026-01-02T15:00:00,5,119,15,4,0,29.84,EN,Comedy,74,0,CONFIRMED,0
739,62,6,2,0,BRONZE,69,2026-04-08T09:00:00,2026-04-18T15:00:00,10,246,15,5,1,26.67,EN,Drama,51,0,PENDING,0
740,62,7,2,2,BRONZE,69,2026-03-24T20:00:00,2026-04-04T15:00:00,11,259,15,5,1,16.81,EN,Action,94,0,CONFIRMED,0
741,62,8,3,6,BRONZE,69,2026-01-18T01:00:00,2026-01-23T09:00:00,5,128,9,4,0,24.95,FR,Horror,40,0,CANCELLED,1
742,62,9,3,7,BRONZE,69,2025-12-22T16:00:00,2026-01-07T20:00:00,16,388,20,2,0,23.67,VO,Horror,18,0,CONFIRMED,0
743,62,10,3,8,BRONZE,69,2026-01-14T20:00:00,2026-01-30T02:00:00,16,366,2,4,0,24.67,AR,Action,115,0,CONFIRMED,0
744,62,11,4,6,BRONZE,69,2026-02-02T21:00:00,2026-02-19T04:00:00,17,391,4,3,0,17.4,VO,Animation,102,0,CANCELLED,1
745,63,1,0,0,BRONZE,105,2025-10-28T23:00:00,2025-11-17T03:00:00,20,460,3,0,0,13.03,FR,Horror,6,1,CONFIRMED,0
746,63,2,0,1,BRONZE,105,2025-11-27T08:00:00,2025-12-09T13:00:00,12,293,13,1,0,26.19,FR,Thriller,31,0,CONFIRMED,0
747,63,3,0,2,BRONZE,105,2025-11-22T04:00:00,2025-12-08T11:00:00,16,391,11,0,0,26.9,FR,Drama,35,0,CONFIRMED,0
748,63,4,0,0,BRONZE,105,2026-04-06T08:00:00,2026-04-14T12:00:00,8,196,12,1,0,18.9,EN,Horror,16,0,CONFIRMED,0
749,63,5,0,3,BRONZE,105,2025-12-04T01:00:00,2025-12-13T22:00:00,9,237,22,5,1,24.42,AR,Thriller,104,0,PENDING,0
750,63,6,1,1,BRONZE,105,2026-03-01T20:00:00,2026-03-03T22:00:00,2,50,22,1,0,13.6,VO,Comedy,10,1,CANCELLED,1
751,63,7,2,2,BRONZE,105,2026-02-08T07:00:00,2026-02-23T09:00:00,15,362,9,0,0,14.96,FR,Comedy,81,0,CANCELLED,1
752,63,8,2,4,BRONZE,105,2026-01-02T17:00:00,2026-01-05T18:00:00,3,73,18,0,0,21.48,FR,Sci-Fi,3,1,CONFIRMED,0
753,63,9,2,3,BRONZE,105,2026-02-18T18:00:00,2026-03-04T18:00:00,14,336,18,2,0,18.72,EN,Sci-Fi,101,0,CONFIRMED,0
754,63,10,2,9,BRONZE,105,2025-10-22T18:00:00,2025-11-09T23:00:00,18,437,23,6,1,22.97,FR,Animation,115,0,CONFIRMED,0
755,63,11,2,4,BRONZE,105,2026-02-12T03:00:00,2026-02-22T16:00:00,10,253,16,6,1,19.44,FR,Romance,19,0,CONFIRMED,0
756,63,12,2,5,BRONZE,105,2026-03-08T05:00:00,2026-03-23T15:00:00,15,370,15,0,0,22.71,FR,Comedy,91,0,CONFIRMED,0
757,63,13,3,6,BRONZE,105,2026-03-11T05:00:00,2026-03-16T12:00:00,5,127,12,0,0,14.34,VO,Animation,57,0,CANCELLED,1
758,63,14,4,7,BRONZE,105,2026-03-03T04:00:00,2026-03-15T09:00:00,12,293,9,6,1,26.14,EN,Thriller,19,0,CANCELLED,1
759,63,15,4,12,BRONZE,105,2025-12-02T05:00:00,2025-12-13T20:00:00,11,279,20,5,1,18.03,VO,Drama,64,0,PENDING,0
760,63,16,4,9,BRONZE,105,2026-01-28T06:00:00,2026-01-28T14:00:00,0,8,14,2,0,31.4,EN,Horror,83,0,CONFIRMED,0
761,64,1,0,0,GOLD,650,2025-11-25T20:00:00,2025-12-03T07:00:00,8,179,7,2,0,25.78,AR,Thriller,18,0,CONFIRMED,0
762,64,2,0,0,GOLD,650,2026-04-12T22:00:00,2026-04-26T08:00:00,14,322,8,6,1,28.82,FR,Action,8,1,CONFIRMED,0
763,64,3,0,2,GOLD,650,2025-12-06T03:00:00,2025-12-23T01:00:00,17,406,1,1,0,30.71,FR,Action,69,0,CONFIRMED,0
764,64,4,0,1,GOLD,650,2026-03-27T18:00:00,2026-04-05T09:00:00,9,207,9,6,1,15.89,FR,Animation,8,1,CONFIRMED,0
765,64,5,0,2,GOLD,650,2026-03-12T21:00:00,2026-03-21T00:00:00,9,195,0,5,1,19.72,FR,Drama,40,0,PENDING,0
766,64,6,0,3,GOLD,650,2026-03-28T04:00:00,2026-04-12T22:00:00,15,378,22,6,1,29.76,AR,Drama,57,0,PENDING,0
767,64,7,0,5,GOLD,650,2025-12-31T21:00:00,2026-01-04T02:00:00,4,77,2,6,1,28.71,EN,Comedy,39,0,PENDING,0
768,64,8,0,5,GOLD,650,2026-01-24T08:00:00,2026-02-06T04:00:00,13,308,4,4,0,27.12,FR,Drama,118,0,CONFIRMED,0
769,64,9,0,8,GOLD,650,2025-12-21T16:00:00,2026-01-07T00:00:00,17,392,0,2,0,30.3,FR,Romance,38,0,CONFIRMED,0
770,64,10,1,6,GOLD,650,2026-01-31T16:00:00,2026-02-07T09:00:00,7,161,9,5,1,21.88,AR,Comedy,102,0,CANCELLED,1
771,65,1,1,0,BRONZE,140,2025-10-31T01:00:00,2025-11-09T04:00:00,9,219,4,6,1,15.59,VO,Sci-Fi,4,1,CANCELLED,1
772,65,2,1,0,BRONZE,140,2026-02-07T19:00:00,2026-02-09T11:00:00,2,40,11,0,0,23.98,FR,Horror,56,0,CONFIRMED,0
773,65,3,1,1,BRONZE,140,2025-12-19T07:00:00,2025-12-27T12:00:00,8,197,12,5,1,22.25,EN,Romance,21,0,CONFIRMED,0
774,65,4,1,2,BRONZE,140,2025-12-22T06:00:00,2025-12-30T02:00:00,8,188,2,1,0,15.27,FR,Drama,117,0,CONFIRMED,0
775,65,5,1,1,BRONZE,140,2026-02-03T18:00:00,2026-02-17T15:00:00,14,333,15,1,0,30.73,EN,Romance,24,0,CONFIRMED,0
776,65,6,1,1,BRONZE,140,2026-03-07T17:00:00,2026-03-14T20:00:00,7,171,20,5,1,29.45,AR,Sci-Fi,39,0,CONFIRMED,0
777,65,7,1,5,BRONZE,140,2026-01-17T07:00:00,2026-01-28T22:00:00,11,279,22,2,0,23.6,AR,Action,67,0,PENDING,0
778,65,8,1,6,BRONZE,140,2026-01-04T00:00:00,2026-01-23T21:00:00,19,477,21,4,0,30.22,FR,Comedy,29,0,PENDING,0
779,65,9,1,8,BRONZE,140,2025-11-26T18:00:00,2025-12-15T01:00:00,19,439,1,0,0,22.64,EN,Romance,15,0,PENDING,0
780,65,10,1,1,BRONZE,140,2026-03-21T06:00:00,2026-04-10T04:00:00,20,478,4,4,0,12.35,FR,Sci-Fi,18,0,PENDING,0
781,66,1,0,0,SILVER,248,2026-04-12T07:00:00,2026-04-17T06:00:00,5,119,6,4,0,14.57,EN,Sci-Fi,40,0,CONFIRMED,0
782,66,2,0,1,SILVER,248,2026-03-29T21:00:00,2026-04-13T20:00:00,15,359,20,0,0,27.26,FR,Action,62,0,CONFIRMED,0
783,66,3,0,2,SILVER,248,2026-03-23T09:00:00,2026-04-09T13:00:00,17,412,13,3,0,25.2,EN,Horror,117,0,CONFIRMED,0
784,66,4,0,3,SILVER,248,2025-10-31T10:00:00,2025-11-16T18:00:00,16,392,18,6,1,13.93,FR,Animation,76,0,CONFIRMED,0
785,66,5,0,3,SILVER,248,2026-01-20T10:00:00,2026-01-22T14:00:00,2,52,14,3,0,14.91,AR,Comedy,75,0,CONFIRMED,0
786,66,6,0,4,SILVER,248,2025-12-12T03:00:00,2025-12-23T03:00:00,11,264,3,1,0,23.4,FR,Animation,2,1,CONFIRMED,0
787,66,7,0,4,SILVER,248,2026-02-06T05:00:00,2026-02-25T16:00:00,19,467,16,2,0,27.08,FR,Sci-Fi,119,0,CONFIRMED,0
788,66,8,0,6,SILVER,248,2025-12-18T23:00:00,2026-01-03T02:00:00,16,363,2,5,1,23.79,FR,Thriller,24,0,PENDING,0
789,66,9,0,7,SILVER,248,2026-01-01T04:00:00,2026-01-12T09:00:00,11,269,9,0,0,16.55,FR,Thriller,16,0,CONFIRMED,0
790,66,10,0,8,SILVER,248,2025-12-13T23:00:00,2025-12-29T05:00:00,16,366,5,0,0,17.77,AR,Action,64,0,CONFIRMED,0
791,66,11,0,10,SILVER,248,2025-11-17T01:00:00,2025-12-01T22:00:00,14,357,22,0,0,31.52,FR,Animation,38,0,CONFIRMED,0
792,66,12,0,3,SILVER,248,2026-04-01T19:00:00,2026-04-16T12:00:00,15,353,12,3,0,19.35,FR,Sci-Fi,87,0,CONFIRMED,0
793,66,13,0,12,SILVER,248,2025-11-02T08:00:00,2025-11-05T03:00:00,3,67,3,2,0,14.87,FR,Animation,14,0,PENDING,0
794,66,14,1,5,SILVER,248,2026-03-07T08:00:00,2026-03-15T08:00:00,8,192,8,6,1,31.5,FR,Animation,52,0,CANCELLED,1
795,66,15,1,11,SILVER,248,2025-12-31T19:00:00,2026-01-06T23:00:00,6,148,23,1,0,27.3,AR,Animation,97,0,CONFIRMED,0
796,67,1,0,0,BRONZE,174,2025-12-10T02:00:00,2025-12-13T11:00:00,3,81,11,5,1,27.36,FR,Comedy,64,0,PENDING,0
797,67,2,0,0,BRONZE,174,2026-04-12T07:00:00,2026-04-28T06:00:00,16,383,6,1,0,13.06,FR,Sci-Fi,23,0,CONFIRMED,0
798,67,3,0,1,BRONZE,174,2026-03-11T01:00:00,2026-03-24T13:00:00,13,324,13,1,0,24.46,AR,Sci-Fi,67,0,PENDING,0
799,67,4,0,2,BRONZE,174,2026-02-27T01:00:00,2026-03-13T09:00:00,14,344,9,4,0,21.96,EN,Animation,104,0,CONFIRMED,0
800,67,5,0,2,BRONZE,174,2026-04-10T21:00:00,2026-04-29T21:00:00,19,456,21,2,0,30.3,FR,Drama,49,0,CONFIRMED,0
801,67,6,0,4,BRONZE,174,2026-03-04T17:00:00,2026-03-19T00:00:00,15,343,0,3,0,29.21,FR,Sci-Fi,63,0,CONFIRMED,0
802,67,7,0,6,BRONZE,174,2026-01-09T19:00:00,2026-01-26T08:00:00,17,397,8,0,0,14.19,EN,Sci-Fi,88,0,CONFIRMED,0
803,67,8,0,7,BRONZE,174,2025-11-27T05:00:00,2025-12-08T06:00:00,11,265,6,0,0,13.11,FR,Animation,49,0,CONFIRMED,0
804,67,9,0,6,BRONZE,174,2026-02-06T00:00:00,2026-02-07T13:00:00,1,37,13,5,1,12.56,FR,Romance,45,0,CONFIRMED,0
805,67,10,1,9,BRONZE,174,2025-11-10T00:00:00,2025-11-18T08:00:00,8,200,8,1,0,13.95,FR,Drama,45,0,CANCELLED,1
806,67,11,1,6,BRONZE,174,2026-02-16T03:00:00,2026-02-21T09:00:00,5,126,9,5,1,24.96,EN,Thriller,9,1,CONFIRMED,0
807,67,12,1,7,BRONZE,174,2026-03-07T10:00:00,2026-03-19T03:00:00,12,281,3,3,0,18.52,EN,Romance,73,0,CONFIRMED,0
808,68,1,0,0,SILVER,171,2026-01-12T16:00:00,2026-01-21T05:00:00,9,205,5,2,0,18.45,FR,Horror,89,0,CONFIRMED,0
809,68,2,0,1,SILVER,171,2025-12-12T00:00:00,2025-12-15T19:00:00,3,91,19,0,0,24.3,FR,Drama,64,0,PENDING,0
810,68,3,0,0,SILVER,171,2026-03-30T17:00:00,2026-04-04T12:00:00,5,115,12,5,1,17.75,FR,Thriller,52,0,CONFIRMED,0
811,68,4,0,1,SILVER,171,2026-03-26T16:00:00,2026-03-28T22:00:00,2,54,22,5,1,23.84,FR,Animation,68,0,CONFIRMED,0
812,68,5,0,2,SILVER,171,2026-03-31T01:00:00,2026-04-11T01:00:00,11,264,1,5,1,28.08,FR,Animation,26,0,CONFIRMED,0
813,68,6,0,5,SILVER,171,2025-12-08T20:00:00,2025-12-23T09:00:00,15,349,9,1,0,27.27,FR,Action,91,0,CONFIRMED,0
814,69,1,1,0,BRONZE,139,2025-12-03T21:00:00,2025-12-16T04:00:00,13,295,4,1,0,26.53,FR,Comedy,60,0,CANCELLED,1
815,69,2,1,0,BRONZE,139,2026-03-12T01:00:00,2026-03-30T07:00:00,18,438,7,0,0,20.71,FR,Romance,9,1,PENDING,0
816,69,3,2,1,BRONZE,139,2026-02-10T01:00:00,2026-02-24T01:00:00,14,336,1,1,0,15.21,EN,Comedy,31,0,CANCELLED,1
817,69,4,2,2,BRONZE,139,2026-03-01T10:00:00,2026-03-06T21:00:00,5,131,21,4,0,27.94,FR,Horror,56,0,PENDING,0
818,69,5,2,3,BRONZE,139,2026-02-27T05:00:00,2026-03-05T06:00:00,6,145,6,3,0,14.73,FR,Romance,85,0,CONFIRMED,0
819,69,6,2,1,BRONZE,139,2026-04-08T19:00:00,2026-04-25T17:00:00,17,406,17,5,1,12.4,AR,Action,78,0,CONFIRMED,0
820,69,7,2,5,BRONZE,139,2026-01-04T23:00:00,2026-01-19T12:00:00,15,349,12,0,0,25.15,FR,Thriller,93,0,CONFIRMED,0
821,69,8,2,7,BRONZE,139,2025-11-23T18:00:00,2025-11-26T13:00:00,3,67,13,2,0,22.44,AR,Thriller,120,0,CONFIRMED,0
822,69,9,2,4,BRONZE,139,2026-03-27T03:00:00,2026-04-09T04:00:00,13,313,4,3,0,14.45,AR,Drama,75,0,PENDING,0
823,69,10,2,6,BRONZE,139,2026-02-17T21:00:00,2026-02-22T18:00:00,5,117,18,6,1,14.89,FR,Thriller,57,0,PENDING,0
824,69,11,2,3,BRONZE,139,2026-04-04T19:00:00,2026-04-16T10:00:00,12,279,10,3,0,19.49,VO,Drama,55,0,CONFIRMED,0
825,69,12,2,8,BRONZE,139,2026-02-07T06:00:00,2026-02-15T05:00:00,8,191,5,6,1,21.5,FR,Drama,83,0,CONFIRMED,0
826,69,13,2,12,BRONZE,139,2025-11-01T09:00:00,2025-11-16T08:00:00,15,359,8,6,1,30.35,EN,Comedy,50,0,PENDING,0
827,70,1,1,0,GOLD,742,2025-12-26T22:00:00,2025-12-27T08:00:00,1,10,8,5,1,30.2,FR,Thriller,33,0,CANCELLED,1
828,70,2,1,0,GOLD,742,2026-02-18T01:00:00,2026-02-22T18:00:00,4,113,18,6,1,29.19,FR,Drama,41,0,PENDING,0
829,70,3,1,2,GOLD,742,2026-01-05T09:00:00,2026-01-11T11:00:00,6,146,11,6,1,29.33,AR,Thriller,61,0,PENDING,0
830,70,4,1,3,GOLD,742,2026-01-23T21:00:00,2026-02-11T19:00:00,19,454,19,2,0,30.37,FR,Comedy,34,0,CONFIRMED,0
831,70,5,1,4,GOLD,742,2025-11-15T17:00:00,2025-12-01T16:00:00,16,383,16,0,0,18.54,EN,Romance,83,0,CONFIRMED,0
832,70,6,2,5,GOLD,742,2025-11-06T06:00:00,2025-11-06T13:00:00,0,7,13,3,0,20.01,EN,Drama,11,1,CANCELLED,1
833,70,7,2,2,GOLD,742,2026-02-14T18:00:00,2026-03-02T05:00:00,16,371,5,0,0,31.39,AR,Romance,109,0,CONFIRMED,0
834,70,8,2,4,GOLD,742,2026-01-27T20:00:00,2026-02-07T06:00:00,11,250,6,5,1,29.47,FR,Comedy,76,0,PENDING,0
835,70,9,2,2,GOLD,742,2026-02-28T08:00:00,2026-03-09T10:00:00,9,218,10,0,0,19.35,FR,Drama,107,0,CONFIRMED,0
836,70,10,2,0,GOLD,742,2026-04-13T17:00:00,2026-04-27T18:00:00,14,337,18,0,0,24.24,FR,Action,60,0,CONFIRMED,0
837,70,11,2,4,GOLD,742,2026-03-07T09:00:00,2026-03-16T04:00:00,9,211,4,0,0,24.36,EN,Comedy,48,0,CONFIRMED,0
838,71,1,0,0,SILVER,392,2025-12-14T07:00:00,2025-12-19T07:00:00,5,120,7,4,0,26.27,FR,Romance,101,0,PENDING,0
839,71,2,0,1,SILVER,392,2026-01-12T06:00:00,2026-01-21T16:00:00,9,226,16,2,0,29.13,EN,Thriller,37,0,CONFIRMED,0
840,71,3,0,0,SILVER,392,2026-03-03T21:00:00,2026-03-21T00:00:00,18,411,0,5,1,14.92,FR,Comedy,80,0,CONFIRMED,0
841,71,4,0,3,SILVER,392,2025-11-20T20:00:00,2025-11-22T21:00:00,2,49,21,5,1,12.21,FR,Drama,89,0,CONFIRMED,0
842,71,5,0,3,SILVER,392,2026-01-10T21:00:00,2026-01-26T19:00:00,16,382,19,0,0,23.94,FR,Animation,7,1,CONFIRMED,0
843,71,6,0,3,SILVER,392,2026-01-19T09:00:00,2026-01-19T17:00:00,0,8,17,0,0,17.07,EN,Drama,51,0,CONFIRMED,0
844,72,1,0,0,BRONZE,65,2025-12-11T19:00:00,2025-12-19T06:00:00,8,179,6,4,0,29.56,FR,Drama,68,0,CONFIRMED,0
845,72,2,0,0,BRONZE,65,2026-01-29T09:00:00,2026-02-01T08:00:00,3,71,8,6,1,21.98,VO,Comedy,47,0,CONFIRMED,0
846,72,3,0,1,BRONZE,65,2026-02-11T02:00:00,2026-02-22T08:00:00,11,270,8,6,1,18.26,VO,Drama,63,0,CONFIRMED,0
847,72,4,0,3,BRONZE,65,2025-11-01T20:00:00,2025-11-03T05:00:00,2,33,5,0,0,15.78,FR,Comedy,61,0,CONFIRMED,0
848,72,5,0,3,BRONZE,65,2025-12-29T07:00:00,2026-01-17T15:00:00,19,464,15,5,1,30.54,FR,Drama,91,0,CONFIRMED,0
849,72,6,0,0,BRONZE,65,2026-03-22T06:00:00,2026-03-25T03:00:00,3,69,3,2,0,18.99,FR,Comedy,107,0,CONFIRMED,0
850,72,7,0,3,BRONZE,65,2026-02-08T16:00:00,2026-02-27T22:00:00,19,462,22,4,0,25.26,FR,Thriller,1,1,CONFIRMED,0
851,72,8,0,6,BRONZE,65,2026-01-03T08:00:00,2026-01-08T20:00:00,5,132,20,3,0,27.37,EN,Thriller,4,1,PENDING,0
852,72,9,1,1,BRONZE,65,2026-03-18T22:00:00,2026-03-27T03:00:00,9,197,3,4,0,23.81,VO,Romance,20,0,CANCELLED,1
853,72,10,1,8,BRONZE,65,2025-12-22T19:00:00,2026-01-01T17:00:00,10,238,17,3,0,24.57,FR,Sci-Fi,43,0,CONFIRMED,0
854,72,11,2,9,BRONZE,65,2025-12-25T00:00:00,2026-01-09T20:00:00,15,380,20,4,0,32.0,VO,Romance,17,0,CANCELLED,1
855,72,12,2,2,BRONZE,65,2026-04-07T01:00:00,2026-04-14T04:00:00,7,171,4,1,0,27.96,AR,Animation,78,0,CONFIRMED,0
856,72,13,2,5,BRONZE,65,2026-03-05T03:00:00,2026-03-21T19:00:00,16,400,19,5,1,29.31,FR,Romance,21,0,CONFIRMED,0
857,72,14,2,13,BRONZE,65,2025-11-05T06:00:00,2025-11-08T01:00:00,3,67,1,5,1,17.97,AR,Sci-Fi,118,0,CONFIRMED,0
858,73,1,1,0,BRONZE,44,2026-02-26T19:00:00,2026-03-08T13:00:00,10,234,13,6,1,29.71,EN,Animation,55,0,CANCELLED,1
859,73,2,1,1,BRONZE,44,2025-12-31T23:00:00,2026-01-14T07:00:00,14,320,7,2,0,15.73,EN,Action,66,0,CONFIRMED,0
860,73,3,1,1,BRONZE,44,2026-02-21T06:00:00,2026-03-04T01:00:00,11,259,1,2,0,22.55,EN,Action,60,0,PENDING,0
861,73,4,1,3,BRONZE,44,2025-12-18T01:00:00,2025-12-21T11:00:00,3,82,11,6,1,31.68,EN,Drama,32,0,CONFIRMED,0
862,73,5,2,0,BRONZE,44,2026-04-06T17:00:00,2026-04-08T14:00:00,2,45,14,2,0,30.35,EN,Horror,53,0,CANCELLED,1
863,73,6,3,5,BRONZE,44,2025-10-31T16:00:00,2025-11-18T06:00:00,18,422,6,1,0,17.07,FR,Action,65,0,CANCELLED,1
864,73,7,3,6,BRONZE,44,2025-10-31T20:00:00,2025-11-04T21:00:00,4,97,21,1,0,27.72,AR,Action,54,0,CONFIRMED,0
865,73,8,3,7,BRONZE,44,2025-11-19T20:00:00,2025-12-06T05:00:00,17,393,5,5,1,25.41,EN,Comedy,118,0,CONFIRMED,0
866,74,1,0,0,BRONZE,174,2026-03-22T21:00:00,2026-04-03T12:00:00,12,279,12,4,0,12.36,FR,Action,84,0,CONFIRMED,0
867,74,2,0,1,BRONZE,174,2025-11-01T19:00:00,2025-11-08T12:00:00,7,161,12,5,1,24.37,VO,Drama,87,0,CONFIRMED,0
868,74,3,0,1,BRONZE,174,2026-02-01T08:00:00,2026-02-04T06:00:00,3,70,6,2,0,14.7,FR,Romance,90,0,PENDING,0
869,74,4,0,2,BRONZE,174,2026-02-24T19:00:00,2026-03-10T21:00:00,14,338,21,1,0,14.9,FR,Romance,110,0,CONFIRMED,0
870,74,5,0,3,BRONZE,174,2026-01-31T20:00:00,2026-02-04T05:00:00,4,81,5,2,0,21.48,FR,Comedy,20,0,CONFIRMED,0
871,74,6,0,4,BRONZE,174,2025-12-15T19:00:00,2025-12-16T11:00:00,1,16,11,1,0,29.2,EN,Comedy,73,0,CONFIRMED,0
872,74,7,0,4,BRONZE,174,2026-01-24T10:00:00,2026-01-26T20:00:00,2,58,20,0,0,24.61,AR,Thriller,109,0,CONFIRMED,0
873,74,8,0,7,BRONZE,174,2025-11-29T01:00:00,2025-11-30T01:00:00,1,24,1,6,1,21.75,EN,Animation,79,0,PENDING,0
874,75,1,0,0,BRONZE,35,2025-12-31T16:00:00,2026-01-07T15:00:00,7,167,15,2,0,23.07,FR,Sci-Fi,114,0,CONFIRMED,0
875,75,2,0,1,BRONZE,35,2025-11-04T23:00:00,2025-11-14T18:00:00,10,235,18,4,0,25.95,FR,Comedy,25,0,CONFIRMED,0
876,75,3,0,1,BRONZE,35,2025-12-11T03:00:00,2025-12-23T21:00:00,12,306,21,1,0,30.18,FR,Animation,108,0,CONFIRMED,0
877,75,4,0,0,BRONZE,35,2026-02-02T22:00:00,2026-02-12T01:00:00,10,219,1,3,0,28.66,EN,Sci-Fi,102,0,PENDING,0
878,75,5,1,0,BRONZE,35,2026-03-09T04:00:00,2026-03-15T10:00:00,6,150,10,6,1,25.81,FR,Horror,23,0,CANCELLED,1
879,75,6,2,5,BRONZE,35,2025-11-14T19:00:00,2025-11-17T04:00:00,3,57,4,0,0,27.87,VO,Horror,31,0,CANCELLED,1
